Date,BEst P/E Ratio,price,Returns,transformed,cumret_best,pe_signal
2017-01-31,182.0148,534.342,-0.0009684777324907579,0.981716451196949,153.400160225162,-1.0
2017-02-01,156.4572,530.33,-0.007508299927761475,0.8336685384862244,155.3027646298753,-1.0
2017-02-02,147.457,533.45,0.00588312937227764,0.7815329379611725,153.8007854364576,-1.0
2017-02-03,145.6259,538.043,0.008609991564345165,0.770925896104167,151.61556281482552,-1.0
2017-02-06,148.3335,533.273,-0.008865462425865611,0.7866102533386317,153.84625113272338,-1.0
2017-02-07,142.7009,525.949,-0.013734053664820944,0.7539822024600504,157.33258916839384,-1.0
2017-02-08,30.5582,525.577,-0.000707292912430546,0.10437141503302427,157.51459868485003,-1.0
2017-02-09,30.4601,530.456,0.009283130730606493,0.10380314961542163,155.1240570002189,-1.0
2017-02-10,30.7814,534.424,0.00748035652344381,0.10566434919417533,153.21563809614983,-1.0
2017-02-13,30.9643,534.575,0.0002825471909946309,0.10672383690956297,153.14409272888986,-1.0
2017-02-14,30.9401,535.248,0.0012589440209511693,0.10658365318778942,152.82539848690968,-1.0
2017-02-15,31.0436,533.359,-0.003529205153498971,0.10718319927058126,153.71767118618513,-1.0
2017-02-16,30.8193,526.074,-0.013658717674212117,0.10588389312207684,157.1831292258758,-1.0
2017-02-17,30.4471,523.303,-0.0052673198067191285,0.10372784431033663,158.5377950164013,-1.0
2017-02-21,30.2964,526.877,0.006829695224372712,0.10285488204292864,156.77206067245794,-1.0
2017-02-22,30.5138,518.548,-0.015808243669774846,0.10411421845258027,160.8311759751584,-1.0
2017-02-23,29.9645,521.172,0.00506028371529732,0.10093227967695183,159.51129622292945,-1.0
2017-02-24,30.143,516.53,-0.0089068484108894,0.1019662794429261,161.82272399930048,-1.0
2017-02-27,29.8602,521.009,0.008671325963642174,0.10032809942153939,159.55237381481382,-1.0
2017-02-28,30.1718,519.735,-0.0024452552643045022,0.1021331096572682,160.18704562324726,-1.0
2017-03-01,29.9179,530.404,0.02052776895918118,0.10066233912180113,154.8459860645213,-1.0
2017-03-02,30.4773,525.896,-0.008499181755793783,0.10390278432676478,157.01196841981817,-1.0
2017-03-03,30.2867,523.985,-0.003633798317537962,0.10279869269990374,157.94589807824923,-1.0
2017-03-06,30.1399,525.53,0.002948557687719955,0.10194832202402125,157.1853297174548,-1.0
2017-03-07,30.2943,520.78,-0.009038494472247027,0.10284271733979955,159.50989789844905,-1.0
